posteam,week,pass_attempt,rush_attempt,shotgun,no_huddle,qb_scramble,first_down_rush,first_down_pass,qb_dropback,pass_length,pass_location,run_location,run_gap,yards_after_catch,play_type,yards_gained,air_yards,epa,ydstogo,down
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-8.0,,-1.5781425,9.0,2.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,middle,,,0.0,pass,1.0,1.0,0.597527,1.0,1.0
LV,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,8.0,,-0.08317309,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,middle,,,0.0,pass,8.0,8.0,0.6918863,2.0,2.0
LV,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,1.0,,-1.6281134,10.0,1.0
LV,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,4.0,,0.47328967,9.0,2.0
LV,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,2.0,,0.48007253,5.0,3.0
LV,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,2.0,,-0.40971088,10.0,1.0
LV,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,4.0,,-0.24391556,8.0,2.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep,right,,,,pass,0.0,19.0,-1.6355993,4.0,3.0
LV,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,3.0,,-0.41123575,10.0,1.0
LV,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,3.0,,-0.32093588,7.0,2.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,7.0,pass,11.0,4.0,1.5887856,4.0,3.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,2.0,pass,0.0,-2.0,-0.6050775,10.0,1.0
LV,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,deep,middle,,,10.0,pass,54.0,44.0,4.006238,10.0,2.0
LV,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,guard,,run,9.0,,0.31148973,5.0,1.0
LV,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,6.0,,0.20989308,10.0,1.0
LV,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,short,left,,,,pass,0.0,2.0,-0.92461276,4.0,2.0
LV,3,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,,right,end,,run,4.0,,1.7442491,4.0,3.0
LV,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,middle,,,run,2.0,,0.58390576,2.0,1.0
LV,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,short,right,,,0.0,pass,15.0,15.0,0.89201695,10.0,1.0
LV,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,2.0,,-0.4931382,10.0,1.0
