player_name,player_id,season,season_type,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,fantasy_points,fantasy_points_ppr,games,age,years_exp,height,weight,ngs_avg_cushion,ngs_avg_separation,ngs_avg_intended_air_yards,ngs_percent_share_of_intended_air_yards,ngs_catch_percentage,ngs_avg_yac,ngs_avg_expected_yac,ngs_avg_yac_above_expectation,headshot_url
Grant Calcaterra,00-0037086,2024,REG,24,30,298.0,1,0.0,0.0,220.0,126.0,15.0,15.894599471706897,0,18.15351966873706,0.09901934918577597,1.128004596485504,2.720480526662484,35.800000000000004,59.800000000000004,13,25.0,2.0,76.0,221.0,7.333333333333333,5.457032692616938,1.542000000000001,3.5867138072199505,100.0,4.457999999999999,4.217731623528562,0.2402683764714375,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxl0kathuej280k01d2r"
Greg Dulcich,00-0037252,2022,REG,33,55,411.0,2,0.0,0.0,624.0,155.0,18.0,0.46830821826852365,0,9.516945770286284,0.1766409310593647,2.2568375612642164,4.2294002587754225,53.1,86.10000000000001,10,24.0,2.0,76.0,250.0,6.51595744680851,3.483711278838321,11.462909090909092,13.373495253751926,60.0,4.905454545454545,4.580110213625909,0.325344331828636,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tt3eyuomt5onokrqstsl"
Harrison Bryant,00-0036232,2022,REG,31,42,239.0,1,0.0,0.0,238.0,113.0,12.0,3.8258764024459397,0,16.82794908285895,0.09960238582612532,0.9862581986933192,2.782030841433955,30.700000000000003,61.7,14,26.0,4.0,77.0,240.0,5.662266666666666,3.1802758662356565,6.1635238095238085,11.92374385665357,70.0952380952381,5.374200000000001,5.80268397380943,-0.4284839738094279,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjarmcwkadvr7tynkpuj"
Hayden Hurst,00-0034830,2023,REG,18,32,184.0,1,0.0,0.0,242.0,67.0,7.0,-3.7817815153393894,0,7.253798482432654,0.103742920561057,1.1030723224379413,2.172680053280828,24.400000000000002,42.400000000000006,9,31.0,6.0,76.0,245.0,6.008000000000001,3.8615629861692935,5.036029411764705,8.016433161276732,76.47058823529412,3.824423076923077,3.927740375853842,-0.1033172989307646,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qxvkvmi2fphxjqyb21nv"
Hunter Henry,00-0033090,2024,REG,66,97,674.0,2,0.0,0.0,682.0,268.0,40.0,24.198654983008804,0,17.54724316269301,0.20363373622869757,3.136533101540821,7.082782840567316,79.4,145.4,16,29.0,8.0,77.0,250.0,5.940972222222222,2.7885421982741536,7.335051546391751,19.139103488347068,68.04123711340206,4.320606060606061,4.66084795034651,-0.3402418897404491,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sdjob9akppefyo7py5tj"
Hunter Long,00-0037004,2024,REG,7,9,60.0,0,0.0,0.0,31.0,30.0,2.0,2.2595970721449703,0,11.514285714285714,0.042407849934338784,0.13547978677099334,0.5401182750502527,12.0,19.0,7,26.0,3.0,77.0,253.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zfovepcmlr4bkmm96wgp"
Ian Thomas,00-0034365,2022,REG,21,30,197.0,0,0.0,0.0,69.0,182.0,8.0,4.008337110019056,0,23.321834415584412,0.0905583465173306,0.11299308852364723,1.8449829190545,19.700000000000003,40.7,13,28.0,6.0,76.0,260.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrcffo16hdkcvxuvjppy"
Irv Smith,00-0034970,2022,REG,25,36,182.0,2,1.0,0.0,164.0,91.0,9.0,-4.330919062018104,0,8.079242191500256,0.12657328904808743,0.6759544389124099,1.992047575815736,30.200000000000003,55.2,8,26.0,5.0,74.0,240.0,6.3105416666666665,4.272195803596212,4.460958333333332,12.003446835050685,58.95833333333333,5.031500000000002,4.411190000089899,0.6203099999101027,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvnnqr5kj0rtte3iw9mp"
Isaiah Likely,00-0037838,2024,REG,42,58,477.0,6,1.0,1.0,467.0,256.0,26.0,27.70649973336768,0,62.80896073771333,0.13319418136690164,1.9492971383901934,4.361377077628422,81.7,123.7,15,24.0,2.0,76.0,240.0,6.714897959183672,4.317954919105887,8.482586206896553,11.874981897525515,72.41379310344827,6.4019047619047615,5.081919856154866,1.3199849057498954,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmikfnklnpjmzjhbjrur"
Ja'Tavion Sanders,00-0039356,2024,REG,33,43,342.0,1,1.0,0.0,268.0,190.0,13.0,11.650561878045883,0,31.280091721458163,0.1030362658807554,1.4212619300239935,3.3131993333337917,40.2,73.2,15,21.0,0.0,76.0,243.0,6.677766666666666,4.712051501060864,5.573771428571431,21.191197519126156,74.28571428571429,7.223399999999998,6.297982136778828,0.9254178632211716,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/egisbinbqmttmub4po1g"
