NAME,POS,TEAM,DEPTH,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Avg,TM SNAP %,DEPTH_ranking,Avg_ranking,TM SNAP %_ranking,depth_score,TM_SNAP,avg_norm,rating,games,max_team_rating,team_relative_rating,final_rating,height,weight,headshot_url
T.J. Bass,G,DAL,2.0,1.0,8.0,,3.0,53.0,69.0,,,,6.0,17.0,66.0,,36.0,56.0,,,,21,26.9,161.0,230.0,225.0,0.6666666666666667,0.26899999999999996,0.29577464788732394,0.24227725612936885,10,0.9324726134585288,0.25982238259069684,0.23187566781348778,,,
Thayer Munford Jr.,OT,OAK,2.0,60.0,63.0,2.0,,,,3.0,17.0,41.0,,1.0,,6.0,4.0,,1.0,3.0,,14,17.9,161.0,254.0,252.0,0.6666666666666667,0.179,0.19718309859154928,0.2319298643714137,11,0.9003362284820031,0.25760361188892195,0.23032252832224537,78.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfgkpmztx5l0eqtzokbp"
Blake Fisher,OT,HOU,2.0,,,,22.0,68.0,16.0,,,6.0,2.0,,,,,50.0,57.0,56.0,60.0,22,30.4,161.0,226.0,213.0,0.6666666666666667,0.304,0.30985915492957744,0.22541220657276997,9,0.8804310641627544,0.2560248220990767,0.22921737546935367,78.0,312.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nhweffdyixyhknjadbmp"
Justin Skule,OT,TB,2.0,,48.0,57.0,77.0,53.0,,1.0,,,44.0,,65.0,,,3.0,,13.0,,21,31.6,161.0,230.0,211.0,0.6666666666666667,0.316,0.29577464788732394,0.22509953051643194,9,0.9222247261345853,0.24408316556411863,0.22085821589488303,78.0,318.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c66vrupwl8o5nkc4kbqh"
Will Hernandez,G,ARI,2.0,61.0,60.0,59.0,59.0,41.0,,,,,,,,,,,,,,56,92.4,161.0,144.0,79.0,0.6666666666666667,0.924,0.7887323943661971,0.2168017736045905,5,0.9079862284820032,0.2387720945581364,0.2171404661906955,75.0,327.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbedq9brtbugivnybr3v"
Tanor Bortolini,G,IND,2.0,,,,66.0,70.0,23.0,1.0,,,64.0,70.0,55.0,,,,2.0,,,29,32.3,161.0,212.0,209.0,0.6666666666666667,0.32299999999999995,0.4084507042253521,0.2160452790818988,8,0.9113862284820031,0.23705128773093478,0.21593590141165436,76.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pzmxc8alwd1dxhjxancs"
Patrick Paul,OT,MIA,2.0,,,1.0,60.0,,,,,,2.0,,19.0,17.0,67.0,68.0,,33.0,70.0,19,29.6,161.0,237.0,215.0,0.6666666666666667,0.29600000000000004,0.2676056338028169,0.2178741784037559,9,0.9244913928012518,0.23566923402454512,0.2149684638171816,79.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cp26aent6acsgbr9k8iy"
Ryan Van Demark,OT,BUF,2.0,,,,8.0,,3.0,,7.0,,9.0,73.0,,15.0,,5.0,,12.0,67.0,14,18.3,161.0,254.0,250.0,0.6666666666666667,0.183,0.19718309859154928,0.19036079812206574,9,0.8254184663536775,0.23062338181382463,0.21143636726967724,78.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tgrigwn4kaelix92wq1n"
Mark Glowinski,G,IND,3.0,,,,,,,,,,,,,62.0,,76.0,62.0,77.0,78.0,71,100.0,283.0,1.0,1.0,0.33333333333333337,1.0,1.0,0.20370370370370372,5,0.9113862284820031,0.22350974519660102,0.2064568216376207,76.0,310.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ldqr5jlk57a6nrha4u8w"
Cody Whitehair,G,OAK,2.0,60.0,36.0,64.0,8.0,,,,16.0,29.0,,,,,,4.0,1.0,3.0,,18,19.7,161.0,240.0,245.0,0.6666666666666667,0.19699999999999998,0.2535211267605634,0.20091150234741786,9,0.9003362284820031,0.22315163601287194,0.20620614520901037,75.0,309.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rp4zb2zxkhjosnuo6zer"
Joshua Ezeudu,OL,NYG,2.0,,,,,2.0,1.0,58.0,,,1.0,,,1.0,78.0,2.0,2.0,9.0,28.0,10,16.2,161.0,274.0,260.0,0.6666666666666667,0.162,0.14084507042253522,0.19862232655190404,10,0.9244913928012518,0.21484497108195802,0.2003914797573706,76.0,325.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p7b21zmpoxp6hxr3uxnf"
Jake Curhan,OT,CHI,2.0,,,,,,,,,17.0,,65.0,,,4.0,3.0,49.0,61.0,62.0,26,39.8,161.0,218.0,196.0,0.6666666666666667,0.39799999999999996,0.36619718309859156,0.19286004173187274,7,0.921091392801252,0.20938209089690954,0.19656746362783667,78.0,330.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfndhxwkreluq3z57nxl"
Ben Cleveland,G,BAL,2.0,,,1.0,1.0,2.0,1.0,,1.0,3.0,1.0,1.0,,,,11.0,2.0,7.0,18.0,2,4.4,161.0,310.0,302.0,0.6666666666666667,0.044000000000000004,0.028169014084507043,0.1922115805946792,12,0.9196507824726134,0.20900496607841804,0.19630347625489264,78.0,344.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fi3ob2bsnnwzi4lp3cie"
Jedrick Wills Jr.,OT,CLE,1.0,,,40.0,,62.0,57.0,84.0,,2.0,,,,,,,,,,49,29.1,1.0,167.0,216.0,1.0,0.29100000000000004,0.6901408450704225,0.192872848200313,5,0.9356132237871675,0.20614591937852683,0.19430214356496878,,,
Michael Deiter,G,WAS,2.0,,1.0,,3.0,9.0,,15.0,2.0,,5.0,,,,,78.0,,61.0,58.0,13,19.9,161.0,257.0,244.0,0.6666666666666667,0.19899999999999998,0.18309859154929578,0.1906481220657277,9,0.9256486697965571,0.2059616442895436,0.1941731510026805,78.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rr4ex2fuppsjfwga6t4z"
Alex Forsyth,C,DEN,2.0,,,,,10.0,55.0,65.0,73.0,72.0,,3.0,,,,3.0,,,9.0,17,26.3,161.0,245.0,227.0,0.6666666666666667,0.263,0.23943661971830985,0.18551006781429316,8,0.9128268388106415,0.20322591309431876,0.19225813916602313,76.0,312.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4wu45km6wurk18920hh"
Trystan Colon,G,ARI,3.0,,6.0,,,20.0,53.0,37.0,40.0,41.0,59.0,,58.0,67.0,,,,,5.0,22,35.2,283.0,226.0,203.0,0.33333333333333337,0.35200000000000004,0.30985915492957744,0.18438393322900368,10,0.9079862284820032,0.2030690856812464,0.19214835997687246,75.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xup6mgczzc2firyyvgnb"
Michael Dunn,G,CLE,2.0,,,,,,57.0,84.0,,2.0,,3.0,7.0,,,4.0,3.0,8.0,3.0,13,18.9,161.0,257.0,249.0,0.6666666666666667,0.18899999999999997,0.18309859154929578,0.1891481220657277,9,0.9356132237871675,0.2021648660544744,0.19151540623813207,77.0,307.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmsgidbinhl6jroszwws"
Christian Haynes,G,SEA,2.0,1.0,15.0,,36.0,18.0,8.0,15.0,11.0,,,,60.0,,,3.0,,,,10,15.2,161.0,274.0,262.0,0.6666666666666667,0.152,0.14084507042253522,0.17726009389671363,9,0.915660172143975,0.19358720548221237,0.18551104383754863,75.0,313.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ih7kpm3hxctzgmv8f9ah"
Doug Kramer Jr.,C,CHI,2.0,,,,2.0,9.0,5.0,,16.0,,41.0,1.0,1.0,1.0,4.0,4.0,,,,5,7.4,161.0,297.0,294.0,0.6666666666666667,0.07400000000000001,0.07042253521126761,0.17221857068335944,10,0.921091392801252,0.18697229398659662,0.18088060579061765,,,
Warren McClendon Jr.,OL,LAR,2.0,78.0,52.0,,,,,,,19.0,,52.0,64.0,,,,,,66.0,25,30.4,161.0,219.0,213.0,0.6666666666666667,0.304,0.352112676056338,0.1545001564945227,6,0.8463311424100155,0.18255284338771643,0.1777869903714015,76.0,300.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v6l1ydwiawpfcldcb7if"
Max Mitchell,OL,NYJ,2.0,,,,3.0,,,,,46.0,,1.0,,,35.0,,12.0,63.0,64.0,22,21.0,161.0,226.0,237.0,0.6666666666666667,0.21,0.30985915492957744,0.16435393844548776,7,0.9085289514866979,0.18090115694887038,0.17663080986420926,78.0,299.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gqxnc5n25uu1sin1gjcx"
Zak Zinter,G,CLE,2.0,2.0,14.0,34.0,59.0,62.0,54.0,5.0,,,,3.0,,,,,,,,13,19.7,161.0,257.0,245.0,0.6666666666666667,0.19699999999999998,0.18309859154929578,0.1691983307250913,8,0.9356132237871675,0.18084217540257896,0.17658952278180529,78.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eood2asbfy4crhklrgtt"
Jordan Morgan,OT,GB,2.0,28.0,20.0,,,,38.0,13.0,22.0,65.0,,,,,,,,,,31,30.9,161.0,206.0,212.0,0.6666666666666667,0.309,0.43661971830985913,0.1634508607198748,6,0.9102528951486698,0.17956642773784168,0.17569649941648918,77.0,320.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ofqkr9vbi7lyglsllmie"
Chuma Edoga,G,DAL,2.0,,,,,,,,,,,,,62.0,60.0,23.0,53.0,30.0,,45,48.0,161.0,177.0,186.0,0.6666666666666667,0.48,0.6338028169014085,0.1668909754825248,5,0.9324726134585288,0.17897681183743117,0.1752837682862018,76.0,308.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cltflmtzt2kjzdfekydz"
Sedrick Van Pran-Granger,C,BUF,2.0,,4.0,8.0,8.0,,,,7.0,,1.0,,,15.0,,,,10.0,67.0,7,11.0,161.0,290.0,280.0,0.6666666666666667,0.11,0.09859154929577464,0.1463307250912885,8,0.8254184663536775,0.17728065345776783,0.17409645742043747,76.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkgsf5os6nd4yntm7duw"
Caedan Wallace,OT,NE,2.0,18.0,11.0,38.0,3.0,,,,,,,,,,,,,15.0,44.0,21,35.2,161.0,230.0,203.0,0.6666666666666667,0.35200000000000004,0.29577464788732394,0.1536663536776213,6,0.8818477308294209,0.1742549743061544,0.17197848201430807,77.0,328.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zchf8tnt4ozs4fnmt3cs"
Cole Van Lanen,OT,JAX,2.0,,,,,,,,,3.0,,,,,59.0,1.0,62.0,58.0,69.0,28,24.4,161.0,215.0,229.0,0.6666666666666667,0.244,0.39436619718309857,0.15272550860719875,6,0.897147730829421,0.17023451473928677,0.16916416031750076,76.0,312.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tszfvv1sc1dq4viqjmlh"
Charlie Heck,OT,SF,2.0,,,11.0,,2.0,,,3.0,4.0,10.0,,,,,,,32.0,55.0,13,19.1,161.0,257.0,247.0,0.6666666666666667,0.191,0.18309859154929578,0.1473485393844549,7,0.9108195618153364,0.16177577377760471,0.1632430416443233,80.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pz1qneiimosapoj6ybbp"
Michael Jerrell,OT,SEA,2.0,,,,,,,60.0,51.0,63.0,,18.0,,,,3.0,,,55.0,25,22.7,161.0,219.0,236.0,0.6666666666666667,0.22699999999999998,0.352112676056338,0.1468001564945227,6,0.915660172143975,0.16032165748871338,0.16222516024209938,77.0,294.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zleprxjjbz9uv5vjwta6"
Joe Noteboom,OL,LAR,2.0,27.0,,,,,,,,,70.0,,,,,,,57.0,66.0,55,34.5,161.0,147.0,205.0,0.6666666666666667,0.345,0.7746478873239436,0.13390245174752216,4,0.8463311424100155,0.1582152009274066,0.1607506406491846,77.0,321.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmzutpscy2efaepl4br0"
Blake Hance,OT,JAX,2.0,,,,,,,,,21.0,44.0,1.0,,,,2.0,7.0,16.0,6.0,10,17.5,161.0,274.0,254.0,0.6666666666666667,0.175,0.14084507042253522,0.1405522952529995,7,0.897147730829421,0.15666572006268986,0.1596660040438829,77.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aoidesooyrbke7vrt1iy"
Alex Palczewski,OT,DEN,2.0,,2.0,68.0,61.0,33.0,,,,,,3.0,,,,4.0,,,9.0,12,16.3,161.0,266.0,259.0,0.6666666666666667,0.163,0.16901408450704225,0.14243868022952533,7,0.9128268388106415,0.1560412930179774,0.15922890511258417,78.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x1vhpswi9sw6fgykk8fb"
Chris Hubbard,OT,NYG,2.0,,,,,,,,72.0,65.0,,,55.0,63.0,,,,,2.0,32,36.4,161.0,205.0,200.0,0.6666666666666667,0.364,0.4507042253521127,0.1419660928534168,5,0.9244913928012518,0.1535612921427564,0.15749290449992948,76.0,295.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsgs1iyyfjxlfsletyss"
Andrew Vorhees,OL,BAL,2.0,80.0,65.0,63.0,,,,,,3.0,,,,,,10.0,,,47.0,17,24.1,161.0,245.0,231.0,0.6666666666666667,0.24100000000000002,0.23943661971830985,0.1369325508607199,6,0.9196507824726134,0.14889624786982406,0.15422737350887683,78.0,325.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gj1imbni9lbpic4qcaz2"
Jake Kubas,G,NYG,2.0,,,,,,,,,,,,,,29.0,1.0,59.0,56.0,53.0,39,17.6,161.0,187.0,253.0,0.6666666666666667,0.17600000000000002,0.5492957746478874,0.1345153886280647,5,0.9244913928012518,0.14550204542248557,0.1518514317957399,76.0,308.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xdilo7wp5t5vvmv82zmx"
Andrus Peat,G,OAK,2.0,,27.0,,4.0,2.0,2.0,3.0,1.0,11.0,,,7.0,,,,,,,3,5.1,161.0,304.0,301.0,0.6666666666666667,0.051,0.04225352112676056,0.13095232133541992,8,0.9003362284820031,0.14544824165990733,0.15181376916193512,79.0,316.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kywsb7ruqnlllud6htwi"
James Hudson III,OT,CLE,3.0,76.0,72.0,15.0,59.0,,,,,,,,,,,,,,,55,81.0,283.0,147.0,125.0,0.33333333333333337,0.81,0.7746478873239436,0.13527282211789254,4,0.9356132237871675,0.14458199037668187,0.15120739326367733,,,
James Daniels,G,PIT,3.0,68.0,66.0,68.0,6.0,,,,,,,,,,,,,,,52,76.5,283.0,158.0,142.0,0.33333333333333337,0.765,0.7323943661971831,0.12945592070944184,4,0.9165341158059467,0.1412450649429518,0.14887154546006626,76.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxybfmhu7pkvlctjg7ty"
Jonah Jackson,G,LAR,3.0,78.0,52.0,,,,,,,,70.0,,,,,,,,66.0,66,38.6,283.0,18.0,198.0,0.33333333333333337,0.386,0.9295774647887324,0.11733479394887844,4,0.8463311424100155,0.1386393434781987,0.14704754043473908,76.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wid0ipway5l4leswkfil"
Kendrick Green,OL,HOU,2.0,,,,2.0,,7.0,,,57.0,,,,,,,55.0,50.0,7.0,10,16.1,161.0,274.0,261.0,0.6666666666666667,0.161,0.14084507042253522,0.11907339593114243,6,0.8804310641627544,0.13524442830101097,0.1446710998107077,75.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m9c3uathzqzsfsdpuikw"
Matt Lee,C,CIN,2.0,,,,,,,3.0,1.0,6.0,1.0,,,3.0,,5.0,4.0,4.0,,1,2.4,161.0,320.0,313.0,0.6666666666666667,0.024,0.014084507042253521,0.12359645279081899,8,0.9244913928012518,0.133691296374665,0.14358390746226551,76.0,295.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p1xrzfrtxnnb8hq8tpqq"
Kayode Awosika,G,DET,2.0,,1.0,,53.0,,14.0,57.0,6.0,,,16.0,,,,,,,,13,12.8,161.0,257.0,273.0,0.6666666666666667,0.128,0.18309859154929578,0.11999874804381847,6,0.9281986697965571,0.1292813186966965,0.14049692308768758,75.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zerlb7u0vdx7zm0xbgjh"
Zach Thomas,OT,HOU,3.0,,,23.0,1.0,3.0,55.0,1.0,1.0,,,2.0,,,,5.0,4.0,6.0,,7,9.6,283.0,290.0,285.0,0.33333333333333337,0.096,0.09859154929577464,0.1065059989567032,10,0.8804310641627544,0.12097028750114018,0.13467920125079813,77.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvtja1dbdv3cr8dfdfp1"
Olisaemeka Udoh,OL,NO,3.0,6.0,6.0,53.0,4.0,,,,,1.0,13.0,4.0,,,,,,60.0,2.0,10,13.7,283.0,274.0,269.0,0.33333333333333337,0.13699999999999998,0.14084507042253522,0.10834342723004696,9,0.9079862284820032,0.11932276485203805,0.13352593539642663,,,
Asim Richards,G,DAL,3.0,1.0,,,,1.0,18.0,,,3.0,60.0,23.0,22.0,,,,,,53.0,13,20.1,283.0,257.0,242.0,0.33333333333333337,0.201,0.18309859154929578,0.11047240479916537,8,0.9324726134585288,0.11847254622248331,0.1329307823557383,76.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/advykwubzrbtjz9ckb9l"
Kyle Hinton,OL,ATL,2.0,3.0,,,,,,38.0,22.0,,1.0,13.0,,,,,5.0,,,4,7.2,161.0,301.0,295.0,0.6666666666666667,0.07200000000000001,0.056338028169014086,0.1017226917057903,6,0.8604870109546165,0.11821525532725946,0.13275067872908164,74.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifdhmujzylpmctvgb1zb"
Jack Driscoll,OL,PHI,3.0,,,,,,,12.0,7.0,1.0,14.0,,2.0,,,1.0,,5.0,68.0,8,12.5,283.0,285.0,275.0,0.33333333333333337,0.125,0.11267605633802817,0.09094940010432968,8,0.7964776995305165,0.11418951234659774,0.12993265864261844,77.0,296.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r1p5a2ocvqrraor7lk2b"
Robert Hainsey,C,TB,2.0,,,1.0,,,77.0,,,,,,2.0,1.0,,3.0,,11.0,,5,8.3,161.0,297.0,289.0,0.6666666666666667,0.083,0.07042253521126761,0.10423114241001566,6,0.9222247261345853,0.11302141382273526,0.12911498967591467,76.0,295.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iiko1v6jvrjgsqtqjlys"
Storm Norton,OL,ATL,2.0,,,46.0,56.0,,,7.0,,,,13.0,,,,,5.0,,,7,11.1,161.0,290.0,279.0,0.6666666666666667,0.111,0.09859154929577464,0.09154003651538865,5,0.8604870109546165,0.1063816598624016,0.12446716190368112,79.0,317.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fv2htxptn1e287jhekhs"
Josh Jones,OL,BAL,2.0,,,,,9.0,,,,6.0,,,,2.0,,11.0,2.0,16.0,,2,4.1,161.0,310.0,303.0,0.6666666666666667,0.040999999999999995,0.028169014084507043,0.0958057902973396,6,0.9196507824726134,0.10417627225820647,0.12292339058074453,77.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nn2pn93xntmgu2d6so9u"
Justin Dedich,OL,LAR,2.0,,,2.0,,,,55.0,72.0,77.0,,,,,,,,,,15,20.4,161.0,252.0,240.0,0.6666666666666667,0.204,0.2112676056338028,0.08694376630151278,4,0.8463311424100155,0.10273019855317081,0.12191113898721956,74.0,295.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cw0zrsspr6ohpt66t3o1"
Jon Gaines II,C,ARI,2.0,,,,,,,,,1.0,7.0,,,,2.0,5.0,,2.0,5.0,1,2.0,161.0,320.0,317.0,0.6666666666666667,0.02,0.014084507042253521,0.09229733959311426,6,0.9079862284820032,0.10165059413667489,0.12115541589567243,76.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hovdt4a0oaoep4worjsg"
Yosh Nijman,OT,CAR,2.0,,,,,31.0,66.0,43.0,,,,,,,,,,47.0,,11,18.1,161.0,270.0,251.0,0.6666666666666667,0.18100000000000002,0.15492957746478872,0.08165456442357852,4,0.8302410015649453,0.09835043592121501,0.1188453051448505,79.0,314.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xef8dndebsi7jqbioayk"
Lester Cotton,G,NE,2.0,,36.0,,,,,,,,24.0,,,,,3.0,5.0,11.0,,5,7.6,161.0,297.0,292.0,0.6666666666666667,0.076,0.07042253521126761,0.0862759520083464,5,0.8818477308294209,0.09783543007725341,0.11848480105407738,76.0,335.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jxp1alnahzsludk3rygo"
Devin Cochran,OT,CIN,2.0,,,,,,,,,1.0,,,,,,69.0,22.0,60.0,,16,23.0,161.0,251.0,234.0,0.6666666666666667,0.23,0.22535211267605634,0.08961606677099634,4,0.9244913928012518,0.09693553392580055,0.11785487374806039,79.0,314.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/db66xjuxciizpr0b64vs"
Jalen Sundell,C,SEA,2.0,,,,,,,,,1.0,,1.0,4.0,3.0,,48.0,,,,4,5.2,161.0,301.0,300.0,0.6666666666666667,0.052000000000000005,0.056338028169014086,0.0831022430881586,5,0.915660172143975,0.09075664271121307,0.11352964989784915,77.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tl30xa9zkxxtpblzmzde"
Aaron Stinnie,OL,NYG,2.0,,,,,,,,,,,,,,44.0,68.0,,56.0,25.0,12,17.2,161.0,266.0,256.0,0.6666666666666667,0.172,0.16901408450704225,0.08199353155972874,4,0.9244913928012518,0.08869042178022289,0.11208329524615603,75.0,312.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqmyyng2jmnsttaozuno"
Michael Niese,C,DET,2.0,,1.0,,,,11.0,,6.0,,,16.0,1.0,,,,,,,2,3.1,161.0,310.0,307.0,0.6666666666666667,0.031,0.028169014084507043,0.079004825247783,5,0.9281986697965571,0.08511628794415242,0.10958140156090669,77.0,295.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kmkopwzannooeccgaqwi"
Ryan McCollum,C,PIT,2.0,,,,1.0,,19.0,68.0,66.0,,,,,,,,,,,9,13.6,161.0,281.0,270.0,0.6666666666666667,0.136,0.1267605633802817,0.07677663015127804,4,0.9165341158059467,0.08376843679601076,0.10863790575720753,77.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h9ozxupr0vv0kkzgiqn9"
Tylan Grable,OT,BUF,2.0,,4.0,3.0,,,,,,,,,,,,,,,67.0,18,20.2,161.0,240.0,241.0,0.6666666666666667,0.20199999999999999,0.2535211267605634,0.06722050078247262,3,0.8254184663536775,0.08143808688872947,0.10700666082211063,77.0,290.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x7ie5pno9owx5qkd5axv"
David Quessenberry,OT,MIN,2.0,,,9.0,,,,,25.0,,,,62.0,,,14.0,,,,6,9.8,161.0,296.0,283.0,0.6666666666666667,0.098,0.08450704225352113,0.07142639540949401,4,0.9205007824726134,0.0775951490422759,0.10431660432959312,77.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gjt9jdtuatvddzdeouwj"
Jaelyn Duncan,OT,TEN,2.0,,1.0,19.0,,,,4.0,,,,,,,,,,15.0,,7,7.6,161.0,290.0,292.0,0.6666666666666667,0.076,0.09859154929577464,0.07089869587897758,4,0.9165101721439749,0.07735723839608415,0.1041500668772589,78.0,320.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ndqy0svsgab2tcuflu3x"
Sam Mustipher,C,LAC,3.0,,,,56.0,,,,,,1.0,3.0,,,,,6.0,34.0,5.0,8,14.0,283.0,285.0,266.0,0.33333333333333337,0.14,0.11267605633802817,0.06971205007824727,6,0.9059789514866979,0.07694665528801838,0.10386265870161286,74.0,311.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ecy19sdqjyo8cdylzg0r"
Sam Mustipher,C,LAC,3.0,,,,56.0,,,,,,1.0,3.0,,,,,6.0,34.0,5.0,8,14.0,283.0,285.0,266.0,0.33333333333333337,0.14,0.11267605633802817,0.06971205007824727,6,0.9059789514866979,0.07694665528801838,0.10386265870161286,74.0,311.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ecy19sdqjyo8cdylzg0r"
Kiran Amegadjie,OT,CHI,3.0,,,,,4.0,5.0,,45.0,,,,,,4.0,67.0,,,,20,11.0,283.0,234.0,280.0,0.33333333333333337,0.11,0.28169014084507044,0.06967788210745958,5,0.921091392801252,0.07564708849960373,0.10295296194972262,77.0,326.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zgf2qaehzxclu5qdneqz"
Isaiah Wynn,OL,MIA,2.0,,,,,,,,,,,,,,,,34.0,34.0,35.0,17,25.2,161.0,245.0,228.0,0.6666666666666667,0.252,0.23943661971830985,0.06901627543035994,3,0.9244913928012518,0.07465323741007196,0.10225726618705037,74.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vtldccf1xfjt0cmblvxu"
Nick Leverett,OL,ARI,3.0,,2.0,,55.0,60.0,,,,,,,,,,,,,5.0,20,27.7,283.0,234.0,220.0,0.33333333333333337,0.27699999999999997,0.28169014084507044,0.06687563901930099,4,0.9079862284820032,0.07365270190397663,0.10155689133278364,76.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdfpg9kn1kpvrisbxq3s"
Cole Strange,G,NE,2.0,,,,,,,,,,,,,,,,,53.0,64.0,39,48.5,161.0,187.0,184.0,0.6666666666666667,0.485,0.5492957746478874,0.06410615545122587,2,0.8818477308294209,0.07269526609875256,0.10088668626912678,77.0,301.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v3bztpjhwpcz4stf3ioo"
Foster Sarell,OT,LAC,2.0,,,,,,6.0,,,,11.0,,,,,,,10.0,13.0,3,3.7,161.0,304.0,305.0,0.6666666666666667,0.037000000000000005,0.04225352112676056,0.06454282733437663,4,0.9059789514866979,0.07124097886431337,0.09986868520501935,78.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/toy0fxscazjcfkoj4nm7"
Corey Levin,C,TEN,2.0,,,,,,,,,34.0,,,,,,,30.0,69.0,,13,20.8,161.0,257.0,238.0,0.6666666666666667,0.20800000000000002,0.18309859154929578,0.06399937402190924,3,0.9165101721439749,0.0698294203022283,0.09888059421155981,76.0,307.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etztzmxf2ote8u91wcgt"
Kadeem Telfort,OT,GB,2.0,,,,,,,1.0,,,,,5.0,,8.0,,9.0,,,1,2.1,161.0,320.0,315.0,0.6666666666666667,0.021,0.014084507042253521,0.061598226395409496,4,0.9102528951486698,0.0676715522946497,0.09737008660625479,79.0,330.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hj8uiv6deffbbnrpnapq"
Luke Fortner,C,JAX,2.0,,,,,,,2.0,,1.0,,9.0,,,,,,1.0,,0,1.3,161.0,333.0,320.0,0.6666666666666667,0.013000000000000001,0.0,0.06012592592592594,4,0.897147730829421,0.06701898010747794,0.09691328607523456,76.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wu8g3rfox6zm5prngacm"
